mesa,url_gob,id_ubicacion,id_publicacion,cant_mesas_procesadas,hora_proceso,clase_ubicacion,cant_votantes,cant_votos_positivos,porcentaje_mesas_procesadas,descripcion_ubicacion,Partido Unión Ciudadana,Vecinalismo Independiente,Movimiento Avanzada Socialista,MST - Nueva Izquierda,Córdoba Cambia,Frente de Izquierda y de los Trabajadores,Hacemos por Córdoba,Unión Cívica Radical,Unite por la Libertad y la Dignidad,Encuentro Vecinal Córdoba,Política Abierta para la Integridad Social (P.A.I.S.),Movimiento de Acción Vecinal,Movimiento Libres del Sur,Voto en BLANCO,Votos IMPUGNADOS,Votos NULOS,Votos RECURRIDOS,cargo,porcentaje_participacion,cant_votos_negativos
618,https://datosoficiales.com.ar/resultados/CO/1/112/52/618/INT.json,CO.1.112.52.618,61,1,2019-05-12 23:40:01,Mesa,252,245,100.0,618,1,0,0,1,63,15,73,54,0,15,0,0,12,11,0,6,1,INT,73.6842,7
619,https://datosoficiales.com.ar/resultados/CO/1/112/52/619/INT.json,CO.1.112.52.619,25,1,2019-05-12 20:40:01,Mesa,218,218,100.0,619,0,0,0,1,66,14,85,43,0,9,0,0,0,0,0,0,0,INT,63.5568,0
620,https://datosoficiales.com.ar/resultados/CO/1/112/52/620/INT.json,CO.1.112.52.620,43,1,2019-05-12 22:10:01,Mesa,258,252,100.0,620,2,1,2,6,51,17,77,57,0,23,0,0,13,3,0,6,0,INT,75.4385,6
621,https://datosoficiales.com.ar/resultados/CO/1/112/52/621/INT.json,CO.1.112.52.621,34,1,2019-05-12 21:25:01,Mesa,236,230,100.0,621,1,0,0,8,48,12,72,51,1,16,1,1,7,12,0,6,0,INT,68.6046,6
622,https://datosoficiales.com.ar/resultados/CO/1/112/52/622/INT.json,CO.1.112.52.622,54,1,2019-05-12 23:05:01,Mesa,260,253,100.0,622,0,5,0,2,72,16,70,52,0,13,0,0,9,14,0,4,3,INT,75.3623,7
623,https://datosoficiales.com.ar/resultados/CO/1/112/52/623/INT.json,CO.1.112.52.623,46,1,2019-05-12 22:25:01,Mesa,246,231,100.0,623,1,2,0,3,52,16,76,40,2,8,2,1,11,17,0,13,2,INT,71.5116,15
624,https://datosoficiales.com.ar/resultados/CO/1/112/52/624/INT.json,CO.1.112.52.624,44,1,2019-05-12 22:15:01,Mesa,239,234,100.0,624,0,1,0,5,46,16,73,46,1,13,0,0,25,8,0,4,1,INT,70.0879,5
625,https://datosoficiales.com.ar/resultados/CO/1/112/53/625/INT.json,CO.1.112.53.625,34,1,2019-05-12 21:25:01,Mesa,240,230,100.0,625,1,3,0,4,51,22,81,43,0,7,0,2,9,7,0,10,0,INT,69.7674,10
627,https://datosoficiales.com.ar/resultados/CO/1/112/53/627/INT.json,CO.1.112.53.627,66,1,2019-05-13 00:05:01,Mesa,255,250,100.0,627,0,3,3,12,57,16,82,44,0,10,1,1,5,16,0,5,0,INT,73.913,5
628,https://datosoficiales.com.ar/resultados/CO/1/112/53/628/INT.json,CO.1.112.53.628,61,1,2019-05-12 23:40:01,Mesa,257,244,100.0,628,2,2,1,8,55,11,66,57,0,11,0,0,12,19,0,12,1,INT,75.3665,13
629,https://datosoficiales.com.ar/resultados/CO/1/112/53/629/INT.json,CO.1.112.53.629,44,1,2019-05-12 22:15:01,Mesa,252,246,100.0,629,2,0,0,8,57,19,67,47,1,18,0,0,18,9,0,6,0,INT,73.0434,6
630,https://datosoficiales.com.ar/resultados/CO/1/112/53/630/INT.json,CO.1.112.53.630,49,1,2019-05-12 22:40:01,Mesa,254,244,100.0,630,1,0,1,8,72,20,64,50,0,11,0,0,11,6,0,10,0,INT,74.269,10
631,https://datosoficiales.com.ar/resultados/CO/1/112/53/631/INT.json,CO.1.112.53.631,61,1,2019-05-12 23:40:01,Mesa,259,253,100.0,631,2,3,0,6,55,10,77,50,1,18,0,0,11,20,0,6,0,INT,75.7309,6
632,https://datosoficiales.com.ar/resultados/CO/1/112/53/632/INT.json,CO.1.112.53.632,56,1,2019-05-12 23:15:01,Mesa,252,247,100.0,632,0,1,0,4,62,11,72,61,0,13,0,0,10,13,0,5,0,INT,73.2558,5
633,https://datosoficiales.com.ar/resultados/CO/1/112/53/633/INT.json,CO.1.112.53.633,60,1,2019-05-12 23:35:01,Mesa,244,238,100.0,633,0,2,0,8,58,15,70,55,2,7,0,0,6,15,0,5,1,INT,71.137,6
634,https://datosoficiales.com.ar/resultados/CO/1/112/53/634/INT.json,CO.1.112.53.634,40,1,2019-05-12 21:55:01,Mesa,242,232,100.0,634,0,0,0,5,46,16,68,61,0,11,0,1,9,15,0,10,0,INT,70.7602,10
635,https://datosoficiales.com.ar/resultados/CO/1/112/53/635/INT.json,CO.1.112.53.635,48,1,2019-05-12 22:35:01,Mesa,256,251,100.0,635,1,3,0,4,73,20,60,52,0,9,0,0,15,14,0,0,5,INT,74.8538,5
636,https://datosoficiales.com.ar/resultados/CO/1/112/54/636/INT.json,CO.1.112.54.636,46,1,2019-05-12 22:25:01,Mesa,229,215,100.0,636,0,1,0,0,17,6,133,13,0,8,0,0,10,27,0,10,4,INT,70.2453,14
637,https://datosoficiales.com.ar/resultados/CO/1/112/54/637/INT.json,CO.1.112.54.637,41,1,2019-05-12 22:00:01,Mesa,238,227,100.0,637,0,0,1,1,17,3,139,15,2,8,0,0,5,36,0,10,1,INT,72.5609,11
638,https://datosoficiales.com.ar/resultados/CO/1/112/54/638/INT.json,CO.1.112.54.638,51,1,2019-05-12 22:50:01,Mesa,234,220,100.0,638,1,1,0,1,26,5,138,14,0,1,0,0,5,28,1,13,0,INT,71.3414,14
639,https://datosoficiales.com.ar/resultados/CO/1/112/54/639/INT.json,CO.1.112.54.639,38,1,2019-05-12 21:45:01,Mesa,242,230,100.0,639,0,3,0,2,16,8,147,9,0,9,1,1,3,31,0,12,0,INT,74.0061,12
640,https://datosoficiales.com.ar/resultados/CO/1/112/54/640/INT.json,CO.1.112.54.640,58,1,2019-05-12 23:25:01,Mesa,235,226,100.0,640,0,1,0,0,17,9,153,12,0,1,0,0,0,33,0,9,0,INT,71.8654,9
641,https://datosoficiales.com.ar/resultados/CO/1/112/54/641/INT.json,CO.1.112.54.641,34,1,2019-05-12 21:25:01,Mesa,239,224,100.0,641,0,0,0,2,29,0,125,17,1,8,0,0,5,37,0,15,0,INT,73.5384,15
642,https://datosoficiales.com.ar/resultados/CO/1/112/54/642/INT.json,CO.1.112.54.642,37,1,2019-05-12 21:40:01,Mesa,239,227,100.0,642,0,1,0,2,29,4,138,12,1,4,0,0,4,32,0,12,0,INT,73.5384,12
643,https://datosoficiales.com.ar/resultados/CO/1/112/55/643/INT.json,CO.1.112.55.643,42,1,2019-05-12 22:05:01,Mesa,237,234,100.0,643,3,4,1,4,45,13,82,29,2,14,0,1,7,29,0,3,0,INT,70.7462,3
644,https://datosoficiales.com.ar/resultados/CO/1/112/55/644/INT.json,CO.1.112.55.644,42,1,2019-05-12 22:05:01,Mesa,230,217,100.0,644,0,1,0,0,32,6,98,39,0,7,3,0,0,31,0,13,0,INT,68.2492,13
645,https://datosoficiales.com.ar/resultados/CO/1/112/55/645/INT.json,CO.1.112.55.645,38,1,2019-05-12 21:45:01,Mesa,215,210,100.0,645,0,1,0,3,39,6,94,38,2,12,5,0,10,0,0,2,3,INT,64.759,5
646,https://datosoficiales.com.ar/resultados/CO/1/112/55/646/INT.json,CO.1.112.55.646,40,1,2019-05-12 21:55:01,Mesa,233,228,100.0,646,1,2,0,0,44,11,112,18,0,7,1,1,9,22,0,5,0,INT,68.9349,5
647,https://datosoficiales.com.ar/resultados/CO/1/112/55/647/INT.json,CO.1.112.55.647,44,1,2019-05-12 22:15:01,Mesa,245,235,100.0,647,2,0,1,3,58,6,84,26,1,8,2,1,13,30,0,7,3,INT,72.9166,10
648,https://datosoficiales.com.ar/resultados/CO/1/112/55/648/INT.json,CO.1.112.55.648,58,1,2019-05-12 23:25:01,Mesa,264,256,100.0,648,0,1,0,0,40,10,111,31,0,5,0,0,17,41,1,6,1,INT,78.1065,8
649,https://datosoficiales.com.ar/resultados/CO/1/112/55/649/INT.json,CO.1.112.55.649,62,1,2019-05-12 23:45:01,Mesa,214,203,100.0,649,1,4,1,4,35,7,100,15,0,10,0,0,0,26,0,10,1,INT,64.4578,11
650,https://datosoficiales.com.ar/resultados/CO/1/112/55/650/INT.json,CO.1.112.55.650,47,1,2019-05-12 22:30:01,Mesa,254,234,100.0,650,0,0,0,2,28,7,115,28,0,11,0,2,8,33,0,20,0,INT,75.5952,20
651,https://datosoficiales.com.ar/resultados/CO/1/112/55/651/INT.json,CO.1.112.55.651,37,1,2019-05-12 21:40:01,Mesa,247,244,100.0,651,0,2,0,2,36,13,127,18,0,4,0,1,6,35,0,3,0,INT,74.3975,3
652,https://datosoficiales.com.ar/resultados/CO/1/112/55/652/INT.json,CO.1.112.55.652,49,1,2019-05-12 22:40:01,Mesa,240,228,100.0,652,1,1,2,2,39,3,117,26,3,10,0,0,3,21,0,12,0,INT,71.4285,12
653,https://datosoficiales.com.ar/resultados/CO/1/112/55/653/INT.json,CO.1.112.55.653,52,1,2019-05-12 22:55:02,Mesa,244,235,100.0,653,0,1,0,4,33,10,119,20,0,8,1,0,9,30,0,9,0,INT,72.8358,9
654,https://datosoficiales.com.ar/resultados/CO/1/112/55/654/INT.json,CO.1.112.55.654,54,1,2019-05-12 23:05:01,Mesa,232,225,100.0,654,0,4,0,1,38,7,93,36,0,8,1,0,6,31,0,7,0,INT,69.0476,7
655,https://datosoficiales.com.ar/resultados/CO/1/112/56/655/INT.json,CO.1.112.56.655,56,1,2019-05-12 23:15:01,Mesa,244,231,100.0,655,2,3,2,3,31,4,119,36,2,2,2,0,2,23,0,8,5,INT,72.619,13
656,https://datosoficiales.com.ar/resultados/CO/1/112/56/656/INT.json,CO.1.112.56.656,57,1,2019-05-12 23:20:01,Mesa,229,217,100.0,656,1,0,1,4,33,7,99,31,0,2,4,2,10,23,0,12,0,INT,68.3582,12
657,https://datosoficiales.com.ar/resultados/CO/1/112/56/657/INT.json,CO.1.112.56.657,60,1,2019-05-12 23:35:01,Mesa,307,299,100.0,657,2,3,2,3,49,6,101,26,0,11,3,1,11,81,0,7,1,INT,91.369,8
658,https://datosoficiales.com.ar/resultados/CO/1/112/56/658/INT.json,CO.1.112.56.658,58,1,2019-05-12 23:25:01,Mesa,237,215,100.0,658,0,2,0,7,39,3,102,22,0,6,1,1,9,23,0,20,2,INT,70.5357,22
659,https://datosoficiales.com.ar/resultados/CO/1/112/56/659/INT.json,CO.1.112.56.659,40,1,2019-05-12 21:55:01,Mesa,229,212,100.0,659,0,3,2,4,35,4,105,22,0,11,0,0,6,20,0,13,4,INT,67.9525,17
660,https://datosoficiales.com.ar/resultados/CO/1/112/56/660/INT.json,CO.1.112.56.660,47,1,2019-05-12 22:30:01,Mesa,241,223,100.0,660,1,1,0,5,40,8,91,38,1,1,0,0,8,29,0,18,0,INT,71.5133,18
661,https://datosoficiales.com.ar/resultados/CO/1/112/56/661/INT.json,CO.1.112.56.661,59,1,2019-05-12 23:30:01,Mesa,243,228,100.0,661,2,3,2,4,37,3,109,23,0,8,0,0,5,32,0,14,1,INT,72.5373,15
662,https://datosoficiales.com.ar/resultados/CO/1/112/56/662/INT.json,CO.1.112.56.662,48,1,2019-05-12 22:35:01,Mesa,236,209,100.0,662,0,2,0,2,34,7,103,29,0,4,0,0,8,20,0,24,3,INT,70.238,27
663,https://datosoficiales.com.ar/resultados/CO/1/112/56/663/INT.json,CO.1.112.56.663,57,1,2019-05-12 23:20:01,Mesa,223,216,100.0,663,1,2,0,2,41,11,106,21,1,0,2,0,7,22,0,7,0,INT,66.7664,7
665,https://datosoficiales.com.ar/resultados/CO/1/112/56/665/INT.json,CO.1.112.56.665,57,1,2019-05-12 23:20:01,Mesa,256,239,100.0,665,1,3,2,1,31,3,112,30,0,14,5,1,4,32,0,11,6,INT,76.4179,17
666,https://datosoficiales.com.ar/resultados/CO/1/112/56/666/INT.json,CO.1.112.56.666,48,1,2019-05-12 22:35:01,Mesa,256,235,100.0,666,1,0,0,2,37,7,122,31,0,11,1,0,9,14,0,13,8,INT,75.9643,21
674,https://datosoficiales.com.ar/resultados/CO/1/112/57/674/INT.json,CO.1.112.57.674,50,1,2019-05-12 22:45:02,Mesa,244,227,100.0,674,0,2,0,0,35,6,102,28,0,7,0,2,9,36,0,16,1,INT,72.8358,17
675,https://datosoficiales.com.ar/resultados/CO/1/112/57/675/INT.json,CO.1.112.57.675,42,1,2019-05-12 22:05:01,Mesa,241,230,100.0,675,1,0,1,4,40,2,113,26,1,11,0,0,8,23,0,11,0,INT,71.7261,11
676,https://datosoficiales.com.ar/resultados/CO/1/112/57/676/INT.json,CO.1.112.57.676,42,1,2019-05-12 22:05:01,Mesa,236,220,100.0,676,0,0,1,3,38,5,103,28,0,9,0,0,10,23,0,16,0,INT,70.4477,16
677,https://datosoficiales.com.ar/resultados/CO/1/112/57/677/INT.json,CO.1.112.57.677,37,1,2019-05-12 21:40:01,Mesa,226,213,100.0,677,0,4,0,1,43,3,110,21,0,4,0,2,0,25,0,13,0,INT,67.4626,13
678,https://datosoficiales.com.ar/resultados/CO/1/112/57/678/INT.json,CO.1.112.57.678,54,1,2019-05-12 23:05:01,Mesa,223,173,100.0,678,1,0,1,5,22,4,98,27,0,11,0,1,3,0,0,26,24,INT,66.7664,50
679,https://datosoficiales.com.ar/resultados/CO/1/112/57/679/INT.json,CO.1.112.57.679,60,1,2019-05-12 23:35:01,Mesa,239,228,100.0,679,0,2,2,4,42,3,96,29,0,7,0,1,6,36,0,11,0,INT,71.3432,11
680,https://datosoficiales.com.ar/resultados/CO/1/112/57/680/INT.json,CO.1.112.57.680,54,1,2019-05-12 23:05:01,Mesa,235,226,100.0,680,1,4,0,2,37,3,119,15,1,9,0,0,7,28,0,0,9,INT,70.5705,9
681,https://datosoficiales.com.ar/resultados/CO/1/112/57/681/INT.json,CO.1.112.57.681,61,1,2019-05-12 23:40:01,Mesa,240,231,100.0,681,1,0,2,1,29,7,103,25,0,18,2,2,9,32,0,9,0,INT,71.8562,9
682,https://datosoficiales.com.ar/resultados/CO/1/112/57/682/INT.json,CO.1.112.57.682,41,1,2019-05-12 22:00:01,Mesa,229,229,100.0,682,0,0,0,6,35,2,114,29,0,8,1,1,9,24,0,0,0,INT,68.5628,0
683,https://datosoficiales.com.ar/resultados/CO/1/112/57/683/INT.json,CO.1.112.57.683,38,1,2019-05-12 21:45:01,Mesa,247,232,100.0,683,1,0,0,2,38,9,110,37,0,8,0,0,9,18,0,15,0,INT,73.2937,15
684,https://datosoficiales.com.ar/resultados/CO/1/112/57/684/INT.json,CO.1.112.57.684,43,1,2019-05-12 22:10:01,Mesa,259,248,100.0,684,1,1,1,3,39,6,123,28,1,6,0,1,2,36,0,11,0,INT,77.5449,11
685,https://datosoficiales.com.ar/resultados/CO/1/112/57/685/INT.json,CO.1.112.57.685,36,1,2019-05-12 21:35:02,Mesa,248,248,100.0,685,0,2,1,0,33,3,129,22,1,6,0,0,3,48,0,0,0,INT,73.8095,0
686,https://datosoficiales.com.ar/resultados/CO/1/112/57/686/INT.json,CO.1.112.57.686,61,1,2019-05-12 23:40:01,Mesa,242,236,100.0,686,2,1,0,1,33,2,106,43,1,8,0,0,5,34,0,0,6,INT,72.455,6
687,https://datosoficiales.com.ar/resultados/CO/1/112/57/687/INT.json,CO.1.112.57.687,48,1,2019-05-12 22:35:01,Mesa,274,265,100.0,687,0,1,0,1,33,3,122,25,0,8,0,1,9,62,0,9,0,INT,82.5301,9
688,https://datosoficiales.com.ar/resultados/CO/1/112/58/688/INT.json,CO.1.112.58.688,66,1,2019-05-13 00:05:01,Mesa,226,213,100.0,688,1,2,14,6,15,50,88,0,1,30,0,0,0,6,0,7,6,INT,65.1296,13
689,https://datosoficiales.com.ar/resultados/CO/1/112/58/689/INT.json,CO.1.112.58.689,61,1,2019-05-12 23:40:01,Mesa,252,239,100.0,689,1,10,1,7,45,13,60,52,2,14,0,0,17,17,0,8,5,INT,72.2063,13
690,https://datosoficiales.com.ar/resultados/CO/1/112/58/690/INT.json,CO.1.112.58.690,44,1,2019-05-12 22:15:01,Mesa,245,234,100.0,690,3,3,0,6,45,11,81,44,1,13,0,0,9,18,0,7,4,INT,70.8092,11
691,https://datosoficiales.com.ar/resultados/CO/1/112/58/691/INT.json,CO.1.112.58.691,61,1,2019-05-12 23:40:01,Mesa,250,236,100.0,691,1,3,1,5,57,8,78,46,0,10,0,0,13,14,0,14,0,INT,72.6744,14
692,https://datosoficiales.com.ar/resultados/CO/1/112/58/692/INT.json,CO.1.112.58.692,51,1,2019-05-12 22:50:01,Mesa,246,236,100.0,692,3,2,2,7,51,8,89,52,0,10,0,0,4,8,0,10,0,INT,71.0982,10
693,https://datosoficiales.com.ar/resultados/CO/1/112/58/693/INT.json,CO.1.112.58.693,51,1,2019-05-12 22:50:01,Mesa,251,244,100.0,693,2,1,0,4,51,10,87,49,1,15,1,1,10,12,0,6,1,INT,72.3342,7
694,https://datosoficiales.com.ar/resultados/CO/1/112/58/694/INT.json,CO.1.112.58.694,46,1,2019-05-12 22:25:01,Mesa,257,244,100.0,694,3,4,1,5,49,14,64,51,0,12,0,2,19,20,0,12,1,INT,74.4927,13
695,https://datosoficiales.com.ar/resultados/CO/1/112/58/695/INT.json,CO.1.112.58.695,59,1,2019-05-12 23:30:01,Mesa,259,251,100.0,695,3,3,0,3,59,12,81,60,0,10,0,0,9,11,0,8,0,INT,74.8554,8
696,https://datosoficiales.com.ar/resultados/CO/1/112/58/696/INT.json,CO.1.112.58.696,46,1,2019-05-12 22:25:01,Mesa,256,246,100.0,696,2,0,0,3,61,14,64,64,0,16,1,0,14,7,0,6,4,INT,73.9884,10
697,https://datosoficiales.com.ar/resultados/CO/1/112/58/697/INT.json,CO.1.112.58.697,55,1,2019-05-12 23:10:01,Mesa,253,243,100.0,697,1,2,0,7,56,11,81,20,0,13,0,0,10,42,0,10,0,INT,73.5465,10
698,https://datosoficiales.com.ar/resultados/CO/1/112/58/698/INT.json,CO.1.112.58.698,42,1,2019-05-12 22:05:01,Mesa,254,239,100.0,698,2,4,0,6,43,13,80,54,0,9,0,1,9,18,0,15,0,INT,73.1988,15
699,https://datosoficiales.com.ar/resultados/CO/1/112/58/699/INT.json,CO.1.112.58.699,62,1,2019-05-12 23:45:01,Mesa,258,248,100.0,699,2,0,2,5,73,10,60,55,0,16,1,1,9,14,0,10,0,INT,74.7826,10
700,https://datosoficiales.com.ar/resultados/CO/1/112/58/700/INT.json,CO.1.112.58.700,51,1,2019-05-12 22:50:01,Mesa,241,230,100.0,700,3,7,1,3,34,8,79,61,0,9,4,0,6,15,0,11,0,INT,69.6531,11
701,https://datosoficiales.com.ar/resultados/CO/1/112/58/701/INT.json,CO.1.112.58.701,39,1,2019-05-12 21:50:01,Mesa,264,247,100.0,701,2,4,1,1,42,13,82,52,0,10,0,0,11,29,0,16,1,INT,76.7441,17
702,https://datosoficiales.com.ar/resultados/CO/1/112/58/702/INT.json,CO.1.112.58.702,54,1,2019-05-12 23:05:01,Mesa,235,227,100.0,702,0,1,0,5,56,14,86,40,0,9,0,2,5,9,0,7,1,INT,68.1159,8
703,https://datosoficiales.com.ar/resultados/CO/1/112/58/703/INT.json,CO.1.112.58.703,35,1,2019-05-12 21:30:01,Mesa,226,226,100.0,703,3,0,4,4,46,20,91,42,0,12,2,0,2,0,0,0,0,INT,64.9425,0
704,https://datosoficiales.com.ar/resultados/CO/1/112/58/704/INT.json,CO.1.112.58.704,50,1,2019-05-12 22:45:02,Mesa,245,234,100.0,704,5,4,0,7,56,5,79,38,1,13,1,0,9,16,0,9,2,INT,70.8092,11
705,https://datosoficiales.com.ar/resultados/CO/1/112/58/705/INT.json,CO.1.112.58.705,36,1,2019-05-12 21:35:02,Mesa,240,224,100.0,705,0,5,0,6,48,10,58,59,0,8,0,0,10,20,0,15,1,INT,69.3641,16
706,https://datosoficiales.com.ar/resultados/CO/1/112/58/706/INT.json,CO.1.112.58.706,50,1,2019-05-12 22:45:02,Mesa,250,240,100.0,706,0,3,1,6,55,12,76,42,0,12,1,1,13,18,0,10,0,INT,71.839,10
707,https://datosoficiales.com.ar/resultados/CO/1/112/59/707/INT.json,CO.1.112.59.707,59,1,2019-05-12 23:30:01,Mesa,245,236,100.0,707,1,4,1,8,50,10,77,47,1,12,1,0,13,11,0,8,1,INT,71.0144,9
708,https://datosoficiales.com.ar/resultados/CO/1/112/59/708/INT.json,CO.1.112.59.708,56,1,2019-05-12 23:15:01,Mesa,240,234,100.0,708,1,1,2,2,42,9,86,44,1,14,0,0,13,19,0,2,4,INT,69.1642,6
709,https://datosoficiales.com.ar/resultados/CO/1/112/59/709/INT.json,CO.1.112.59.709,63,1,2019-05-12 23:50:01,Mesa,253,241,100.0,709,3,1,0,5,58,8,79,46,0,10,0,1,16,14,0,12,0,INT,73.3333,12
710,https://datosoficiales.com.ar/resultados/CO/1/112/59/710/INT.json,CO.1.112.59.710,93,1,2019-05-13 02:20:01,Mesa,250,234,100.0,710,1,2,1,2,38,4,94,49,1,13,1,1,10,17,0,16,0,INT,71.839,16
711,https://datosoficiales.com.ar/resultados/CO/1/112/59/711/INT.json,CO.1.112.59.711,73,1,2019-05-13 00:40:01,Mesa,268,257,100.0,711,2,3,1,5,54,23,74,58,0,9,1,0,11,16,0,9,2,INT,77.2334,11
712,https://datosoficiales.com.ar/resultados/CO/1/112/59/712/INT.json,CO.1.112.59.712,58,1,2019-05-12 23:25:01,Mesa,265,248,100.0,712,0,3,0,7,56,16,80,50,2,10,0,1,10,13,0,17,0,INT,76.5895,17
713,https://datosoficiales.com.ar/resultados/CO/1/112/59/713/INT.json,CO.1.112.59.713,37,1,2019-05-12 21:40:01,Mesa,254,250,100.0,713,0,2,1,5,54,11,81,53,0,14,1,0,9,19,0,4,0,INT,73.6231,4
714,https://datosoficiales.com.ar/resultados/CO/1/112/59/714/INT.json,CO.1.112.59.714,42,1,2019-05-12 22:05:01,Mesa,232,223,100.0,714,2,3,0,3,49,13,87,40,0,14,0,0,12,0,0,3,6,INT,67.052,9
715,https://datosoficiales.com.ar/resultados/CO/1/112/59/715/INT.json,CO.1.112.59.715,61,1,2019-05-12 23:40:01,Mesa,246,237,100.0,715,2,4,0,7,49,6,93,37,0,9,0,2,12,16,0,9,0,INT,70.6896,9
716,https://datosoficiales.com.ar/resultados/CO/1/112/59/716/INT.json,CO.1.112.59.716,42,1,2019-05-12 22:05:01,Mesa,258,253,100.0,716,3,2,0,5,61,9,83,48,0,11,0,0,11,20,0,5,0,INT,74.3515,5
717,https://datosoficiales.com.ar/resultados/CO/1/112/59/717/INT.json,CO.1.112.59.717,60,1,2019-05-12 23:35:01,Mesa,253,237,100.0,717,2,0,0,1,61,14,73,50,0,11,1,0,7,17,0,16,0,INT,73.7609,16
67,https://datosoficiales.com.ar/resultados/CO/1/112/6/67/INT.json,CO.1.112.6.67,47,1,2019-05-12 22:30:01,Mesa,230,212,100.0,67,2,2,0,5,53,15,56,49,0,10,1,0,0,19,0,11,7,INT,66.8604,18
68,https://datosoficiales.com.ar/resultados/CO/1/112/6/68/INT.json,CO.1.112.6.68,60,1,2019-05-12 23:35:01,Mesa,225,217,100.0,68,1,1,1,7,49,17,46,57,0,19,0,1,5,13,0,8,0,INT,65.4069,8
69,https://datosoficiales.com.ar/resultados/CO/1/112/6/69/INT.json,CO.1.112.6.69,57,1,2019-05-12 23:20:01,Mesa,240,233,100.0,69,8,1,0,6,49,13,83,46,1,11,0,0,8,7,0,7,0,INT,69.3641,7
70,https://datosoficiales.com.ar/resultados/CO/1/112/6/70/INT.json,CO.1.112.6.70,55,1,2019-05-12 23:10:01,Mesa,219,205,100.0,70,1,2,0,5,53,13,60,48,0,7,1,1,8,6,0,11,3,INT,63.2947,14
71,https://datosoficiales.com.ar/resultados/CO/1/112/6/71/INT.json,CO.1.112.6.71,56,1,2019-05-12 23:15:01,Mesa,240,232,100.0,71,0,3,1,5,40,9,83,43,1,21,0,1,13,12,0,8,0,INT,69.3641,8
72,https://datosoficiales.com.ar/resultados/CO/1/112/6/72/INT.json,CO.1.112.6.72,59,1,2019-05-12 23:30:01,Mesa,241,236,100.0,72,6,3,1,6,53,17,60,42,0,15,2,0,11,20,0,5,0,INT,69.4524,5
73,https://datosoficiales.com.ar/resultados/CO/1/112/6/73/INT.json,CO.1.112.6.73,43,1,2019-05-12 22:10:01,Mesa,241,225,100.0,73,2,2,0,6,53,18,75,38,0,14,0,0,8,9,0,9,7,INT,70.0581,16
74,https://datosoficiales.com.ar/resultados/CO/1/112/6/74/INT.json,CO.1.112.6.74,52,1,2019-05-12 22:55:02,Mesa,221,216,100.0,74,1,0,0,5,56,13,61,42,1,9,1,2,15,10,0,5,0,INT,64.4314,5
75,https://datosoficiales.com.ar/resultados/CO/1/112/6/75/INT.json,CO.1.112.6.75,51,1,2019-05-12 22:50:01,Mesa,238,234,100.0,75,5,4,0,6,52,11,72,45,1,14,0,1,18,5,0,4,0,INT,68.7861,4
76,https://datosoficiales.com.ar/resultados/CO/1/112/6/76/INT.json,CO.1.112.6.76,58,1,2019-05-12 23:25:01,Mesa,228,217,100.0,76,0,6,0,5,50,12,60,47,0,8,0,0,21,8,0,11,0,INT,65.8959,11
77,https://datosoficiales.com.ar/resultados/CO/1/112/6/77/INT.json,CO.1.112.6.77,42,1,2019-05-12 22:05:01,Mesa,242,227,100.0,77,2,2,0,3,38,11,74,48,1,23,0,0,13,12,0,13,2,INT,70.5539,15
78,https://datosoficiales.com.ar/resultados/CO/1/112/6/78/INT.json,CO.1.112.6.78,45,1,2019-05-12 22:20:01,Mesa,240,228,100.0,78,3,1,0,5,55,10,61,52,0,14,0,1,15,11,0,8,4,INT,69.5652,12
79,https://datosoficiales.com.ar/resultados/CO/1/112/6/79/INT.json,CO.1.112.6.79,58,1,2019-05-12 23:25:01,Mesa,219,214,100.0,79,1,3,2,6,48,20,65,45,0,11,0,0,1,12,0,3,2,INT,64.2228,5
80,https://datosoficiales.com.ar/resultados/CO/1/112/6/80/INT.json,CO.1.112.6.80,59,1,2019-05-12 23:30:01,Mesa,230,227,100.0,80,3,1,1,10,41,18,60,50,0,15,1,0,13,14,0,3,0,INT,66.2824,3
718,https://datosoficiales.com.ar/resultados/CO/1/112/60/718/INT.json,CO.1.112.60.718,46,1,2019-05-12 22:25:01,Mesa,248,240,100.0,718,3,5,1,3,50,13,84,40,1,12,0,0,22,6,0,7,1,INT,71.4697,8
719,https://datosoficiales.com.ar/resultados/CO/1/112/60/719/INT.json,CO.1.112.60.719,58,1,2019-05-12 23:25:01,Mesa,239,232,100.0,719,4,2,1,4,49,14,63,55,0,13,1,0,9,17,0,6,1,INT,69.0751,7
720,https://datosoficiales.com.ar/resultados/CO/1/112/60/720/INT.json,CO.1.112.60.720,59,1,2019-05-12 23:30:01,Mesa,269,256,100.0,720,2,2,1,7,51,7,105,44,1,10,1,0,14,11,0,12,1,INT,77.2988,13
721,https://datosoficiales.com.ar/resultados/CO/1/112/60/721/INT.json,CO.1.112.60.721,56,1,2019-05-12 23:15:01,Mesa,243,219,100.0,721,1,8,0,2,55,7,64,54,0,12,0,0,7,9,8,8,8,INT,70.8454,24
722,https://datosoficiales.com.ar/resultados/CO/1/112/60/722/INT.json,CO.1.112.60.722,67,1,2019-05-13 00:10:01,Mesa,247,245,100.0,722,1,3,2,5,40,19,66,61,2,24,2,1,15,4,0,0,2,INT,71.1815,2
723,https://datosoficiales.com.ar/resultados/CO/1/112/60/723/INT.json,CO.1.112.60.723,71,1,2019-05-13 00:30:01,Mesa,227,219,100.0,723,1,2,0,5,38,9,90,32,0,12,1,1,8,20,0,8,0,INT,65.6069,8
